月均利润,本港,目标,去程物品,返程物品,平均往返时间,去程利润,返程利润,本港区域,本港文化,目标区域,目标文化
8100.0,都柏林,亚历山大,英格兰花呢,胡椒,2.0,3000.0,13200.0,欧洲北部,不列颠,欧洲东部,北非
8100.0,亚历山大,"爱丁堡,都柏林,伦敦",胡椒,英格兰花呢,2.0,13200.0,3000.0,欧洲东部,北非,欧洲北部,不列颠
8100.0,伦敦,亚历山大,英格兰花呢,胡椒,2.0,3000.0,13200.0,欧洲北部,不列颠,欧洲东部,北非
8100.0,卡萨布兰卡,"里斯本,塞维利亚,巴塞罗那",阿甘油,火器,2.0,7800.0,8400.0,欧洲西部,北非,欧洲西部,伊比利亚
8100.0,爱丁堡,亚历山大,英格兰花呢,胡椒,2.0,3000.0,13200.0,欧洲北部,不列颠,欧洲东部,北非
8100.0,卡萨布兰卡,汉堡,阿甘油,甲胄,2.0,6600.0,9600.0,欧洲西部,北非,欧洲北部,德国
8088.0,南特,"釜山,汉阳",白兰地,白瓷,6.666666666666667,9350.0,44570.0,欧洲西部,法国,东亚,朝鲜
8088.0,波尔多,"釜山,汉阳",白兰地,白瓷,6.666666666666667,9350.0,44570.0,欧洲西部,法国,东亚,朝鲜
8085.789473684211,瓦伦西亚,"哈瓦那,圣地亚哥,圣多明各",迷迭香,烟草,3.1666666666666665,3905.0,21700.0,欧洲西部,伊比利亚,加勒比,加勒比
8081.25,泗水,"威尼斯,比萨,热那亚",丁香,天鹅绒,5.333333333333333,25500.0,17600.0,东南亚,东南亚,欧洲东部,意大利
8081.25,特尔纳特,"威尼斯,比萨,热那亚",丁香,天鹅绒,5.333333333333333,25500.0,17600.0,东南亚,东南亚,欧洲东部,意大利
8081.25,文莱,"威尼斯,比萨,热那亚",丁香,天鹅绒,5.333333333333333,25500.0,17600.0,东南亚,东南亚,欧洲东部,意大利
8058.333333333333,突尼斯,"霍尔木兹,巴士拉",贝紫,青金石,3.0,9600.0,14575.0,欧洲东部,北非,印度洋,波斯
8057.5,塔马塔夫,"亚丁,吉达,索科特拉",黄金,乳香,2.0,14175.0,1940.0,印度洋,东非,印度洋,阿拉伯
8057.5,索法拉,"亚丁,吉达,索科特拉",黄金,乳香,2.0,14175.0,1940.0,印度洋,东非,印度洋,阿拉伯
8057.5,索科特拉,"塔马塔夫,索法拉",乳香,黄金,2.0,1940.0,14175.0,印度洋,阿拉伯,印度洋,东非
8057.5,亚丁,"塔马塔夫,索法拉",乳香,黄金,2.0,1940.0,14175.0,印度洋,阿拉伯,印度洋,东非
8057.5,吉达,"塔马塔夫,索法拉",乳香,黄金,2.0,1940.0,14175.0,印度洋,阿拉伯,印度洋,东非
8054.634146341464,勃固,"哥本哈根,吕贝克",蓝宝石,甲胄,6.833333333333333,40320.0,14720.0,东南亚,中南半岛,欧洲北部,北欧
8054.634146341464,嘉定,"哥本哈根,吕贝克",蓝宝石,甲胄,6.833333333333333,40320.0,14720.0,东南亚,中南半岛,欧洲北部,北欧
8025.0,阿尔金,科皮亚波,黄金,烟草,2.0,4500.0,11550.0,非洲西部,西非,南美洲,中南美
8008.5,加来,"釜山,汉阳",蕾丝,白瓷,6.666666666666667,8820.0,44570.0,欧洲北部,法国,东亚,朝鲜
8000.0,热那亚,汉堡,天鹅绒,甲胄,2.0,8000.0,8000.0,欧洲东部,意大利,欧洲北部,德国
8000.0,威尼斯,汉堡,天鹅绒,甲胄,2.0,8000.0,8000.0,欧洲东部,意大利,欧洲北部,德国
8000.0,比萨,汉堡,天鹅绒,甲胄,2.0,8000.0,8000.0,欧洲东部,意大利,欧洲北部,德国
7992.307692307692,突尼斯,"桑给巴尔,莫桑比克,索法拉",贝紫,祖母绿,3.25,4800.0,21175.0,欧洲东部,北非,印度洋,东非
7990.243902439025,摩加迪沙,"哈瓦那,圣地亚哥,圣多明各",犀角,烟草,3.4166666666666665,12600.0,14700.0,印度洋,东非,加勒比,加勒比
7990.243902439025,基尔瓦,"哈瓦那,圣地亚哥,圣多明各",犀角,烟草,3.4166666666666665,12600.0,14700.0,印度洋,东非,加勒比,加勒比
7989.0,加来,"锡兰,卡利卡特",蕾丝,红宝石,5.0,5145.0,34800.0,欧洲北部,法国,印度洋,印度
7967.647058823529,海州,"那不勒斯,拉古萨,威尼斯",茶叶,玻璃工艺品,5.666666666666667,15750.0,29400.0,东亚,大明,欧洲东部,意大利
7956.923076923077,塞拉利昂,那霸,钻石,珊瑚,3.25,24960.0,900.0,非洲西部,西非,东亚,东亚
7956.923076923077,本格拉,那霸,钻石,珊瑚,3.25,24960.0,900.0,非洲西部,西非,东亚,东亚
7956.923076923077,开普敦,那霸,钻石,珊瑚,3.25,24960.0,900.0,非洲西部,西非,东亚,东亚
7952.5,瓦伦西亚,贝鲁特,迷迭香,大马士革刀,2.0,3905.0,12000.0,欧洲西部,伊比利亚,欧洲东部,土耳其
7952.5,马拉加,贝鲁特,迷迭香,大马士革刀,2.0,3905.0,12000.0,欧洲西部,伊比利亚,欧洲东部,土耳其
7952.5,帕尔马,贝鲁特,迷迭香,大马士革刀,2.0,3905.0,12000.0,欧洲东部,伊比利亚,欧洲东部,土耳其
7950.0,江户,"霍尔木兹,巴士拉",日本刀,青金石,3.0,9275.0,14575.0,东亚,日本,印度洋,波斯
7946.666666666667,马斯喀特,马赛,藏红花,天鹅绒,3.0,6240.0,17600.0,印度洋,波斯,欧洲东部,法国
7946.153846153846,牙买加,汉堡,黄金,甲胄,3.25,14625.0,11200.0,加勒比,加勒比,欧洲北部,德国
7946.153846153846,马拉开波,汉堡,黄金,甲胄,3.25,14625.0,11200.0,加勒比,加勒比,欧洲北部,德国
7946.153846153846,韦拉克鲁斯,汉堡,黄金,甲胄,3.25,14625.0,11200.0,加勒比,加勒比,欧洲北部,德国
7935.0,开罗,"锡兰,卡利卡特",埃及香精,红宝石,5.0,15750.0,23925.0,欧洲东部,北非,印度洋,印度
7935.0,亚历山大,"锡兰,卡利卡特",埃及香精,红宝石,5.0,15750.0,23925.0,欧洲东部,北非,印度洋,印度
7935.0,锡兰,"开罗,亚历山大",红宝石,埃及香精,5.0,23925.0,15750.0,印度洋,印度,欧洲东部,北非
7935.0,卡利卡特,"开罗,亚历山大",红宝石,埃及香精,5.0,23925.0,15750.0,印度洋,印度,欧洲东部,北非
7905.0,罗安达,马赛,乌木,天鹅绒,2.0,1410.0,14400.0,非洲西部,西非,欧洲东部,法国
7902.857142857143,文莱,"开普敦,本格拉,塞拉利昂",丁香,钻石,3.5,10500.0,17160.0,东南亚,东南亚,非洲西部,西非
7902.857142857143,泗水,"开普敦,本格拉,塞拉利昂",丁香,钻石,3.5,10500.0,17160.0,东南亚,东南亚,非洲西部,西非
7902.857142857143,特尔纳特,"开普敦,本格拉,塞拉利昂",丁香,钻石,3.5,10500.0,17160.0,东南亚,东南亚,非洲西部,西非
7892.307692307692,圣乔治,那霸,黄金,珊瑚,3.25,24750.0,900.0,非洲西部,西非,东亚,东亚
7892.307692307692,阿尔金,那霸,黄金,珊瑚,3.25,24750.0,900.0,非洲西部,西非,东亚,东亚
7892.307692307692,阿比让,那霸,黄金,珊瑚,3.25,24750.0,900.0,非洲西部,西非,东亚,东亚
7886.842105263158,帕尔马,"利马,兰巴耶克,通贝斯",雪莉酒,印加玫瑰,3.1666666666666665,8100.0,16875.0,欧洲东部,伊比利亚,南美洲,南美西岸
7886.842105263158,马拉加,"利马,兰巴耶克,通贝斯",雪莉酒,印加玫瑰,3.1666666666666665,8100.0,16875.0,欧洲西部,伊比利亚,南美洲,南美西岸
7846.153846153846,梅里达,汉堡,胭脂红,甲胄,3.25,14300.0,11200.0,加勒比,加勒比,欧洲北部,德国
7842.75,阿姆斯特丹,"釜山,汉阳",蕾丝,白瓷,6.666666666666667,7715.0,44570.0,欧洲北部,荷兰,东亚,朝鲜
7842.75,汉阳,阿姆斯特丹,白瓷,蕾丝,6.666666666666667,44570.0,7715.0,东亚,朝鲜,欧洲北部,荷兰
7842.75,釜山,阿姆斯特丹,白瓷,蕾丝,6.666666666666667,44570.0,7715.0,东亚,朝鲜,欧洲北部,荷兰
7837.5,马德拉斯,"雅加达,文莱,达沃",乌兹钢,沉香,2.0,5000.0,10675.0,印度洋,印度,东南亚,东南亚
7837.5,本地治里,"雅加达,文莱,达沃",乌兹钢,沉香,2.0,5000.0,10675.0,印度洋,印度,东南亚,东南亚
7826.7692307692305,加来,洛布里,蕾丝,红宝石,5.416666666666667,7595.0,34800.0,欧洲北部,法国,东南亚,中南半岛
7825.0,巴士拉,"斯德哥尔摩,但泽,维斯比",青金石,琥珀,3.0,11925.0,11550.0,印度洋,波斯,欧洲北部,北欧
7825.0,但泽,"霍尔木兹,巴士拉",琥珀,青金石,3.0,11550.0,11925.0,欧洲北部,北欧,印度洋,波斯
7825.0,斯德哥尔摩,"霍尔木兹,巴士拉",琥珀,青金石,3.0,11550.0,11925.0,欧洲北部,北欧,印度洋,波斯
7825.0,霍尔木兹,"斯德哥尔摩,但泽,维斯比",青金石,琥珀,3.0,11925.0,11550.0,印度洋,波斯,欧洲北部,北欧
7825.0,维斯比,"霍尔木兹,巴士拉",琥珀,青金石,3.0,11550.0,11925.0,欧洲北部,北欧,印度洋,波斯
7820.0,马辰,"釜山,汉阳",肉豆蔻,白瓷,2.0,8870.0,6770.0,东南亚,东南亚,东亚,朝鲜
7820.0,帝利,"釜山,汉阳",肉豆蔻,白瓷,2.0,8870.0,6770.0,东南亚,东南亚,东亚,朝鲜
7820.0,安汶,"釜山,汉阳",肉豆蔻,白瓷,2.0,8870.0,6770.0,东南亚,东南亚,东亚,朝鲜
7815.0,维斯比,锡拉库萨,琥珀,大理石像,2.0,7350.0,8280.0,欧洲北部,北欧,欧洲东部,意大利
7815.0,吕贝克,"霍尔木兹,巴士拉",甲胄,青金石,3.0,11520.0,11925.0,欧洲北部,北欧,印度洋,波斯
7815.0,斯德哥尔摩,锡拉库萨,琥珀,大理石像,2.0,7350.0,8280.0,欧洲北部,北欧,欧洲东部,意大利
7815.0,但泽,锡拉库萨,琥珀,大理石像,2.0,7350.0,8280.0,欧洲北部,北欧,欧洲东部,意大利
7815.0,锡拉库萨,"斯德哥尔摩,但泽,维斯比",大理石像,琥珀,2.0,8280.0,7350.0,欧洲东部,意大利,欧洲北部,北欧
7815.0,哥本哈根,"霍尔木兹,巴士拉",甲胄,青金石,3.0,11520.0,11925.0,欧洲北部,北欧,印度洋,波斯
7812.5,亚齐,"堺,长崎",姜黄,漆器,2.0,2150.0,13475.0,东南亚,东南亚,东亚,日本
7787.5,苏伊士,"塔马塔夫,索法拉",绿松石,黄金,2.0,1400.0,14175.0,印度洋,阿拉伯,印度洋,东非
7783.333333333333,吉达,马赛,咖啡,天鹅绒,3.0,5750.0,17600.0,印度洋,阿拉伯,欧洲东部,法国
7783.333333333333,马赛,"吉达,马萨瓦",天鹅绒,咖啡,3.0,17600.0,5750.0,欧洲东部,法国,印度洋,阿拉伯
7783.333333333333,马萨瓦,马赛,咖啡,天鹅绒,3.0,5750.0,17600.0,印度洋,阿拉伯,欧洲东部,法国
7780.243902439025,哥本哈根,"马辰,帝利,安汶",甲胄,肉豆蔻,6.833333333333333,14720.0,38445.0,欧洲北部,北欧,东南亚,东南亚
7780.243902439025,吕贝克,"马辰,帝利,安汶",甲胄,肉豆蔻,6.833333333333333,14720.0,38445.0,欧洲北部,北欧,东南亚,东南亚
7780.243902439025,帝利,"哥本哈根,吕贝克",肉豆蔻,甲胄,6.833333333333333,38445.0,14720.0,东南亚,东南亚,欧洲北部,北欧
7780.243902439025,安汶,"哥本哈根,吕贝克",肉豆蔻,甲胄,6.833333333333333,38445.0,14720.0,东南亚,东南亚,欧洲北部,北欧
7780.243902439025,马辰,"哥本哈根,吕贝克",肉豆蔻,甲胄,6.833333333333333,38445.0,14720.0,东南亚,东南亚,欧洲北部,北欧
7780.0,波尔图,汉堡,蓝花瓷片,甲胄,2.0,7560.0,8000.0,欧洲西部,伊比利亚,欧洲北部,德国
7764.615384615385,特鲁希略,"那不勒斯,拉古萨,威尼斯",香草,玻璃工艺品,3.25,7035.0,18200.0,加勒比,加勒比,欧洲东部,意大利
7753.846153846153,马拉加,洛布里,雪莉酒,红宝石,5.416666666666667,7200.0,34800.0,欧洲西部,伊比利亚,东南亚,中南半岛
7753.846153846153,帕尔马,洛布里,雪莉酒,红宝石,5.416666666666667,7200.0,34800.0,欧洲东部,伊比利亚,东南亚,中南半岛
7748.780487804878,江户,"桑给巴尔,莫桑比克,索法拉",日本刀,祖母绿,3.4166666666666665,5300.0,21175.0,东亚,日本,印度洋,东非
7746.666666666667,索科特拉,马赛,乳香,天鹅绒,3.0,5640.0,17600.0,印度洋,阿拉伯,欧洲东部,法国
7746.666666666667,亚丁,马赛,乳香,天鹅绒,3.0,5640.0,17600.0,印度洋,阿拉伯,欧洲东部,法国
7735.135135135135,科钦,科皮亚波,胡椒,烟草,3.0833333333333335,12300.0,11550.0,印度洋,印度,南美洲,中南美
7733.846153846154,圣多美,"格罗宁根,阿姆斯特丹",祖母绿,玻璃球,3.25,13860.0,11275.0,非洲西部,西非,欧洲北部,荷兰
7716.0,锡拉库萨,"锡兰,卡利卡特",大理石像,红宝石,5.0,3780.0,34800.0,欧洲东部,意大利,印度洋,印度
7706.25,洛布里,"雅典,萨洛尼卡",红宝石,大理石像,5.333333333333333,34800.0,6300.0,东南亚,中南半岛,欧洲东部,巴尔干
7700.0,阿尔及尔,"格罗宁根,阿姆斯特丹",沙漠玫瑰,玻璃球,2.0,12375.0,3025.0,欧洲东部,北非,欧洲北部,荷兰
7700.0,休达,"格罗宁根,阿姆斯特丹",沙漠玫瑰,玻璃球,2.0,12375.0,3025.0,欧洲西部,北非,欧洲北部,荷兰
7687.5,突尼斯,"爱丁堡,都柏林,伦敦",沙漠玫瑰,英格兰花呢,2.0,12375.0,3000.0,欧洲东部,北非,欧洲北部,不列颠
7687.5,休达,"爱丁堡,都柏林,伦敦",沙漠玫瑰,英格兰花呢,2.0,12375.0,3000.0,欧洲西部,北非,欧洲北部,不列颠
7687.5,阿尔及尔,"爱丁堡,都柏林,伦敦",沙漠玫瑰,英格兰花呢,2.0,12375.0,3000.0,欧洲东部,北非,欧洲北部,不列颠
7680.0,波尔多,洛布里,白兰地,红宝石,5.416666666666667,6800.0,34800.0,欧洲西部,法国,东南亚,中南半岛
7680.0,南特,洛布里,白兰地,红宝石,5.416666666666667,6800.0,34800.0,欧洲西部,法国,东南亚,中南半岛
7675.0,威尼斯,"斯德哥尔摩,但泽,维斯比",天鹅绒,琥珀,2.0,8000.0,7350.0,欧洲东部,意大利,欧洲北部,北欧
7675.0,热那亚,"斯德哥尔摩,但泽,维斯比",天鹅绒,琥珀,2.0,8000.0,7350.0,欧洲东部,意大利,欧洲北部,北欧
7675.0,比萨,"斯德哥尔摩,但泽,维斯比",天鹅绒,琥珀,2.0,8000.0,7350.0,欧洲东部,意大利,欧洲北部,北欧
7666.666666666667,梅里达,杭州,翡翠,青花瓷,5.25,21000.0,19250.0,加勒比,加勒比,东亚,大明
7666.666666666667,杭州,梅里达,青花瓷,翡翠,5.25,19250.0,21000.0,东亚,大明,加勒比,加勒比
7662.857142857143,勃固,"圣乔治,阿比让,阿尔金",蓝宝石,黄金,3.5,8820.0,18000.0,东南亚,中南半岛,非洲西部,西非
7662.857142857143,嘉定,"圣乔治,阿比让,阿尔金",蓝宝石,黄金,3.5,8820.0,18000.0,东南亚,中南半岛,非洲西部,西非
7658.333333333333,布宜诺斯艾利斯,"霍尔木兹,巴士拉",马黛茶,青金石,3.0,8400.0,14575.0,南美洲,中南美,印度洋,波斯
7658.333333333333,圣安东尼奥,"霍尔木兹,巴士拉",马黛茶,青金石,3.0,8400.0,14575.0,南美洲,中南美,印度洋,波斯
7658.333333333333,巴伊亚,"霍尔木兹,巴士拉",马黛茶,青金石,3.0,8400.0,14575.0,南美洲,中南美,印度洋,波斯
7657.894736842106,克里特,科皮亚波,古代美术品,烟草,3.1666666666666665,5700.0,18550.0,欧洲东部,巴尔干,南美洲,中南美
7657.5,锡拉库萨,"釜山,汉阳",大理石像,白瓷,6.666666666666667,6480.0,44570.0,欧洲东部,意大利,东亚,朝鲜
7642.105263157895,摩加迪沙,马赛,犀角,天鹅绒,3.1666666666666665,9800.0,14400.0,印度洋,东非,欧洲东部,法国
7642.105263157895,基尔瓦,马赛,犀角,天鹅绒,3.1666666666666665,9800.0,14400.0,印度洋,东非,欧洲东部,法国
7633.90243902439,洛布里,阿姆斯特丹,红宝石,蕾丝,6.833333333333333,45675.0,6490.0,东南亚,中南半岛,欧洲北部,荷兰
7633.90243902439,阿姆斯特丹,洛布里,蕾丝,红宝石,6.833333333333333,6490.0,45675.0,欧洲北部,荷兰,东南亚,中南半岛
7628.571428571428,韦拉克鲁斯,杭州,胭脂红,青花瓷,5.25,20800.0,19250.0,加勒比,加勒比,东亚,大明
7623.076923076923,贝宁,"格罗宁根,阿姆斯特丹",象牙,玻璃球,3.25,13500.0,11275.0,非洲西部,西非,欧洲北部,荷兰
7623.076923076923,卡萨布兰卡,"桑给巴尔,莫桑比克,索法拉",阿甘油,祖母绿,3.25,3600.0,21175.0,欧洲西部,北非,印度洋,东非
7623.076923076923,阿尔及尔,"桑给巴尔,莫桑比克,索法拉",阿甘油,祖母绿,3.25,3600.0,21175.0,欧洲东部,北非,印度洋,东非
7619.117647058823,澳门,贝鲁特,麝香,大马士革刀,5.666666666666667,25175.0,18000.0,东亚,大明,欧洲东部,土耳其
7615.384615384615,圣乔治,"利马,兰巴耶克,通贝斯",黄金,印加玫瑰,3.25,13500.0,11250.0,非洲西部,西非,南美洲,南美西岸
7615.384615384615,阿尔金,"利马,兰巴耶克,通贝斯",黄金,印加玫瑰,3.25,13500.0,11250.0,非洲西部,西非,南美洲,南美西岸
7615.384615384615,阿比让,"利马,兰巴耶克,通贝斯",黄金,印加玫瑰,3.25,13500.0,11250.0,非洲西部,西非,南美洲,南美西岸
7612.5,佛得角,马赛,玛瑙,天鹅绒,2.0,825.0,14400.0,非洲西部,西非,欧洲东部,法国
7608.333333333333,海州,"霍尔木兹,巴士拉",茶叶,青金石,3.0,8250.0,14575.0,东亚,大明,印度洋,波斯
7605.0,堺,"亚丁,吉达,索科特拉",漆器,乳香,3.0,13475.0,9340.0,东亚,日本,印度洋,阿拉伯
7605.0,长崎,"亚丁,吉达,索科特拉",漆器,乳香,3.0,13475.0,9340.0,东亚,日本,印度洋,阿拉伯
7598.571428571428,圣乔治,"马辰,帝利,安汶",黄金,肉豆蔻,3.5,13500.0,13095.0,非洲西部,西非,东南亚,东南亚
7598.571428571428,阿比让,"马辰,帝利,安汶",黄金,肉豆蔻,3.5,13500.0,13095.0,非洲西部,西非,东南亚,东南亚
7598.571428571428,阿尔金,"马辰,帝利,安汶",黄金,肉豆蔻,3.5,13500.0,13095.0,非洲西部,西非,东南亚,东南亚
7594.054054054053,果阿,"利马,兰巴耶克,通贝斯",肉桂,印加玫瑰,3.0833333333333335,10290.0,13125.0,印度洋,印度,南美洲,南美西岸
7590.0,卡利亚里,"锡兰,卡利卡特",牛至,红宝石,5.0,3150.0,34800.0,欧洲东部,意大利,印度洋,印度
7590.0,西西里,"锡兰,卡利卡特",牛至,红宝石,5.0,3150.0,34800.0,欧洲东部,意大利,印度洋,印度
7587.692307692308,雅典,洛布里,大理石像,红宝石,5.416666666666667,6300.0,34800.0,欧洲东部,巴尔干,东南亚,中南半岛
7587.692307692308,萨洛尼卡,洛布里,大理石像,红宝石,5.416666666666667,6300.0,34800.0,欧洲东部,巴尔干,东南亚,中南半岛
7575.0,休达,"里斯本,塞维利亚,巴塞罗那",沙漠玫瑰,火器,2.0,6750.0,8400.0,欧洲西部,北非,欧洲西部,伊比利亚
7573.333333333333,长崎,"波尔图,里斯本",漆器,蓝花瓷片,5.25,19600.0,20160.0,东亚,日本,欧洲西部,伊比利亚
7573.333333333333,里斯本,"堺,长崎",蓝花瓷片,漆器,5.25,20160.0,19600.0,欧洲西部,伊比利亚,东亚,日本
7573.333333333333,波尔图,"堺,长崎",蓝花瓷片,漆器,5.25,20160.0,19600.0,欧洲西部,伊比利亚,东亚,日本
7573.333333333333,堺,"波尔图,里斯本",漆器,蓝花瓷片,5.25,19600.0,20160.0,东亚,日本,欧洲西部,伊比利亚
7563.1578947368425,卡利亚里,"哈瓦那,圣地亚哥,圣多明各",牛至,烟草,3.1666666666666665,2250.0,21700.0,欧洲东部,意大利,加勒比,加勒比
7563.1578947368425,安特卫普,"韦拉克鲁斯,梅里达",金酒,胭脂红,3.1666666666666665,3150.0,20800.0,欧洲北部,荷兰,加勒比,加勒比
7563.1578947368425,西西里,"哈瓦那,圣地亚哥,圣多明各",牛至,烟草,3.1666666666666665,2250.0,21700.0,欧洲东部,意大利,加勒比,加勒比
7561.9047619047615,漳州,梅里达,青瓷,翡翠,5.25,18700.0,21000.0,东亚,大明,加勒比,加勒比
7560.0,嘉定,"基尔瓦,莫桑比克,索法拉,摩加迪沙",蓝宝石,犀角,2.0,2520.0,12600.0,东南亚,中南半岛,印度洋,东非
7553.846153846154,休达,"桑给巴尔,莫桑比克,索法拉",沙漠玫瑰,祖母绿,3.25,3375.0,21175.0,欧洲西部,北非,印度洋,东非
7551.75,格罗宁根,"釜山,汉阳",玻璃球,白瓷,6.666666666666667,5775.0,44570.0,欧洲北部,荷兰,东亚,朝鲜
7546.153846153846,马拉开波,"雅典,萨洛尼卡",黄金,大理石像,3.25,14625.0,9900.0,加勒比,加勒比,欧洲东部,巴尔干
7546.153846153846,牙买加,"雅典,萨洛尼卡",黄金,大理石像,3.25,14625.0,9900.0,加勒比,加勒比,欧洲东部,巴尔干
7538.0,果阿,马赛,肉桂,天鹅绒,5.0,20090.0,17600.0,印度洋,印度,欧洲东部,法国
7538.0,科钦,马赛,肉桂,天鹅绒,5.0,20090.0,17600.0,印度洋,印度,欧洲东部,法国
7530.0,马斯喀特,汉堡,藏红花,甲胄,3.0,8190.0,14400.0,印度洋,波斯,欧洲北部,德国
7523.684210526316,塞瓦斯托波尔,"哈瓦那,圣地亚哥,圣多明各",土耳其地毯,烟草,3.1666666666666665,5625.0,18200.0,欧洲东部,土耳其,加勒比,加勒比
7523.076923076923,大开曼,"斯德哥尔摩,但泽,维斯比",剑麻,琥珀,3.25,2400.0,22050.0,加勒比,加勒比,欧洲北部,北欧
7523.076923076923,拿骚,"斯德哥尔摩,但泽,维斯比",朗姆酒,琥珀,3.25,2400.0,22050.0,加勒比,加勒比,欧洲北部,北欧
7523.076923076923,圣胡安,"斯德哥尔摩,但泽,维斯比",朗姆酒,琥珀,3.25,2400.0,22050.0,加勒比,加勒比,欧洲北部,北欧
